Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
423,CA-2019-100423,30-06-2019,05-07-2019,Second Class,CUST-018,Customer 25,Corporate,India,Delhi,Gujarat,980709,South,PROD-086,Office Supplies,Laptops,Headphones,50653,1,0.09,11568
424,CA-2019-100424,16-08-2019,20-08-2019,Second Class,CUST-015,Customer 43,Corporate,India,Surat,Kerala,587616,North,PROD-062,Furniture,Storage,Notebook,46217,3,0.09,12002
425,CA-2019-100425,04-03-2019,08-03-2019,Second Class,CUST-050,Customer 32,Consumer,India,Pune,Delhi,343296,South,PROD-016,Office Supplies,Accessories,Smartphone,13689,5,0.19,1086
426,CA-2019-100426,17-02-2019,19-02-2019,First Class,CUST-040,Customer 17,Corporate,India,Hyderabad,Gujarat,465068,South,PROD-014,Furniture,Chairs,Laptop,21435,4,0.11,1911
427,CA-2019-100427,14-08-2019,18-08-2019,Standard Class,CUST-002,Customer 20,Consumer,India,Mumbai,Delhi,202679,North,PROD-007,Office Supplies,Storage,Table,25374,3,0.04,4892
428,CA-2019-100428,22-05-2019,26-05-2019,Second Class,CUST-004,Customer 18,Corporate,India,Bangalore,Delhi,373049,West,PROD-065,Office Supplies,Accessories,Binder,11151,5,0.13,2959
429,CA-2019-100429,18-04-2019,23-04-2019,Standard Class,CUST-038,Customer 30,Corporate,India,Ahmedabad,Kerala,784114,West,PROD-084,Office Supplies,Binders,Chair,52023,4,0.03,11854
430,CA-2019-100430,25-10-2019,30-10-2019,Second Class,CUST-008,Customer 1,Home Office,India,Chennai,Tamil Nadu,736003,West,PROD-066,Furniture,Accessories,Binder,34464,3,0.05,2091
431,CA-2019-100431,08-09-2019,09-09-2019,First Class,CUST-009,Customer 42,Consumer,India,Hyderabad,Delhi,919722,North,PROD-087,Furniture,Tables,Laptop,54696,1,0.17,4674
432,CA-2019-100432,13-07-2019,18-07-2019,Standard Class,CUST-050,Customer 13,Corporate,India,Pune,Telangana,351037,West,PROD-044,Office Supplies,Paper,Table,15737,2,0.04,4175
433,CA-2019-100433,24-04-2019,28-04-2019,Standard Class,CUST-026,Customer 1,Consumer,India,Kochi,Kerala,956711,South,PROD-087,Furniture,Chairs,Headphones,50708,4,0.1,13207
434,CA-2019-100434,08-08-2019,10-08-2019,First Class,CUST-012,Customer 39,Corporate,India,Delhi,Rajasthan,723236,West,PROD-002,Furniture,Storage,Headphones,23874,5,0.16,6437
435,CA-2019-100435,19-10-2019,23-10-2019,Standard Class,CUST-029,Customer 29,Corporate,India,Surat,Delhi,940512,North,PROD-074,Technology,Binders,Headphones,58100,1,0.08,2911
436,CA-2019-100436,02-11-2019,04-11-2019,Second Class,CUST-046,Customer 32,Home Office,India,Hyderabad,Tamil Nadu,587395,West,PROD-064,Furniture,Chairs,Headphones,42672,3,0.04,11026
437,CA-2019-100437,30-03-2019,31-03-2019,Standard Class,CUST-011,Customer 17,Corporate,India,Pune,Tamil Nadu,935336,South,PROD-032,Technology,Laptops,Smartphone,25477,2,0.07,4379
438,CA-2019-100438,08-07-2019,13-07-2019,Standard Class,CUST-040,Customer 34,Consumer,India,Mumbai,Kerala,953318,North,PROD-026,Office Supplies,Phones,Notebook,29493,5,0.06,6089
439,CA-2019-100439,07-11-2019,11-11-2019,Second Class,CUST-002,Customer 14,Consumer,India,Delhi,Gujarat,420996,North,PROD-081,Technology,Paper,Laptop,17805,1,0.17,4847
440,CA-2019-100440,27-03-2019,28-03-2019,Second Class,CUST-005,Customer 10,Corporate,India,Hyderabad,Delhi,196959,North,PROD-055,Furniture,Storage,Notebook,50899,2,0.18,7826
441,CA-2019-100441,21-09-2019,25-09-2019,Second Class,CUST-046,Customer 28,Corporate,India,Jaipur,Gujarat,965427,South,PROD-025,Furniture,Accessories,Table,41382,5,0.15,5088
442,CA-2019-100442,05-08-2019,06-08-2019,First Class,CUST-018,Customer 11,Corporate,India,Kochi,Gujarat,770832,North,PROD-075,Furniture,Tables,Headphones,22577,5,0.05,6383
443,CA-2019-100443,24-08-2019,25-08-2019,Second Class,CUST-026,Customer 43,Corporate,India,Ahmedabad,Maharashtra,497066,South,PROD-026,Furniture,Chairs,Laptop,26506,5,0.09,5726
444,CA-2019-100444,07-07-2019,12-07-2019,Standard Class,CUST-027,Customer 39,Home Office,India,Jaipur,Karnataka,395564,North,PROD-017,Office Supplies,Tables,Storage Box,14960,1,0.04,1017
445,CA-2019-100445,12-09-2019,15-09-2019,Standard Class,CUST-009,Customer 45,Home Office,India,Pune,Karnataka,707961,South,PROD-043,Furniture,Phones,Notebook,51080,5,0.06,10372
446,CA-2019-100446,05-01-2019,09-01-2019,First Class,CUST-046,Customer 16,Home Office,India,Delhi,Tamil Nadu,447288,South,PROD-038,Furniture,Binders,Chair,9520,5,0.14,850
447,CA-2019-100447,20-03-2019,21-03-2019,Standard Class,CUST-043,Customer 29,Consumer,India,Bangalore,Delhi,421686,West,PROD-069,Office Supplies,Storage,Chair,33084,5,0.02,8794
448,CA-2019-100448,27-03-2019,29-03-2019,First Class,CUST-001,Customer 24,Home Office,India,Hyderabad,Telangana,507342,West,PROD-070,Office Supplies,Storage,Table,30683,2,0.15,3179
449,CA-2019-100449,22-06-2019,23-06-2019,Standard Class,CUST-025,Customer 41,Consumer,India,Hyderabad,Maharashtra,910509,North,PROD-090,Technology,Paper,Table,43493,3,0.15,6005
450,CA-2019-100450,28-02-2019,01-03-2019,First Class,CUST-047,Customer 11,Consumer,India,Surat,Tamil Nadu,320951,West,PROD-079,Technology,Tables,Notebook,26597,4,0.1,4108
451,CA-2019-100451,02-08-2019,06-08-2019,Standard Class,CUST-005,Customer 14,Home Office,India,Bangalore,Maharashtra,547403,North,PROD-053,Furniture,Accessories,Binder,56835,1,0.03,13426
452,CA-2019-100452,11-05-2019,15-05-2019,Second Class,CUST-040,Customer 35,Consumer,India,Pune,Kerala,635474,South,PROD-027,Office Supplies,Storage,Table,31510,4,0.08,5770
453,CA-2019-100453,09-07-2019,14-07-2019,Standard Class,CUST-036,Customer 1,Consumer,India,Mumbai,Gujarat,111336,South,PROD-001,Furniture,Binders,Laptop,31582,2,0.18,8140
454,CA-2019-100454,19-07-2019,23-07-2019,Second Class,CUST-018,Customer 43,Corporate,India,Mumbai,Karnataka,308256,North,PROD-099,Office Supplies,Laptops,Binder,3101,5,0.01,834
455,CA-2019-100455,07-12-2019,08-12-2019,Standard Class,CUST-002,Customer 20,Home Office,India,Kochi,Delhi,628706,West,PROD-030,Office Supplies,Storage,Storage Box,53564,3,0.08,2694
456,CA-2019-100456,30-10-2019,31-10-2019,Second Class,CUST-003,Customer 31,Home Office,India,Ahmedabad,Rajasthan,148486,North,PROD-056,Office Supplies,Accessories,Laptop,46313,5,0.13,3452
457,CA-2019-100457,01-08-2019,03-08-2019,Second Class,CUST-002,Customer 18,Corporate,India,Mumbai,Maharashtra,644935,South,PROD-004,Technology,Storage,Storage Box,32209,2,0.11,7537
458,CA-2019-100458,29-06-2019,01-07-2019,First Class,CUST-030,Customer 41,Consumer,India,Delhi,Tamil Nadu,818329,South,PROD-074,Technology,Binders,Laptop,9978,3,0.04,1537
459,CA-2019-100459,20-02-2019,24-02-2019,Standard Class,CUST-042,Customer 33,Consumer,India,Delhi,Rajasthan,824804,North,PROD-008,Furniture,Chairs,Chair,34220,1,0.2,2754
460,CA-2019-100460,10-09-2019,15-09-2019,Standard Class,CUST-049,Customer 2,Consumer,India,Delhi,Kerala,379431,South,PROD-012,Office Supplies,Binders,Storage Box,19191,1,0.1,5704
461,CA-2019-100461,28-04-2019,02-05-2019,Second Class,CUST-045,Customer 25,Consumer,India,Mumbai,Tamil Nadu,694833,West,PROD-059,Technology,Accessories,Notebook,5738,5,0.04,804
462,CA-2019-100462,19-10-2019,21-10-2019,Standard Class,CUST-032,Customer 43,Consumer,India,Surat,Rajasthan,466370,South,PROD-048,Office Supplies,Laptops,Notebook,36443,3,0.07,10440
463,CA-2019-100463,15-08-2019,17-08-2019,First Class,CUST-027,Customer 8,Consumer,India,Kochi,Tamil Nadu,720807,West,PROD-028,Technology,Tables,Storage Box,28063,4,0.06,7283
464,CA-2019-100464,03-02-2019,07-02-2019,First Class,CUST-016,Customer 36,Consumer,India,Delhi,Telangana,568385,South,PROD-068,Office Supplies,Laptops,Notebook,24239,1,0.2,3304
465,CA-2019-100465,31-08-2019,01-09-2019,Second Class,CUST-020,Customer 24,Home Office,India,Pune,Karnataka,474020,South,PROD-062,Office Supplies,Paper,Chair,56245,1,0.16,5400
466,CA-2019-100466,30-04-2019,01-05-2019,Standard Class,CUST-007,Customer 50,Consumer,India,Chennai,Delhi,752603,South,PROD-007,Office Supplies,Tables,Storage Box,59757,4,0.02,17549
467,CA-2019-100467,01-05-2019,04-05-2019,First Class,CUST-018,Customer 49,Consumer,India,Kochi,Rajasthan,767923,West,PROD-059,Furniture,Storage,Notebook,24020,3,0.16,1815
468,CA-2019-100468,28-01-2019,29-01-2019,Second Class,CUST-002,Customer 25,Corporate,India,Bangalore,Kerala,171932,North,PROD-093,Office Supplies,Accessories,Notebook,55557,2,0.17,2811
469,CA-2019-100469,22-12-2019,26-12-2019,First Class,CUST-044,Customer 43,Corporate,India,Bangalore,Karnataka,334460,West,PROD-010,Technology,Storage,Laptop,54087,5,0.16,3873
470,CA-2019-100470,05-03-2019,08-03-2019,First Class,CUST-019,Customer 20,Consumer,India,Ahmedabad,Maharashtra,377166,South,PROD-026,Furniture,Paper,Chair,24147,3,0.19,6589
471,CA-2019-100471,29-12-2019,30-12-2019,First Class,CUST-034,Customer 21,Home Office,India,Pune,Gujarat,160697,South,PROD-028,Technology,Laptops,Notebook,52426,4,0.15,12474
472,CA-2019-100472,02-09-2019,03-09-2019,First Class,CUST-017,Customer 36,Corporate,India,Ahmedabad,Tamil Nadu,449218,North,PROD-084,Technology,Chairs,Smartphone,37270,4,0.08,10079
473,CA-2019-100473,01-03-2019,04-03-2019,Second Class,CUST-009,Customer 13,Home Office,India,Delhi,Karnataka,264289,South,PROD-065,Furniture,Laptops,Storage Box,6080,3,0.12,1493
474,CA-2019-100474,11-04-2019,12-04-2019,Standard Class,CUST-016,Customer 13,Home Office,India,Pune,Gujarat,933329,South,PROD-070,Office Supplies,Phones,Headphones,55765,1,0.19,11160
475,CA-2019-100475,12-10-2019,15-10-2019,Second Class,CUST-043,Customer 23,Home Office,India,Delhi,Gujarat,661746,West,PROD-007,Technology,Laptops,Smartphone,51198,2,0.15,4728
476,CA-2019-100476,10-01-2019,12-01-2019,Second Class,CUST-029,Customer 22,Consumer,India,Surat,Kerala,117196,North,PROD-058,Furniture,Laptops,Binder,51320,1,0.02,13414
477,CA-2019-100477,21-02-2019,24-02-2019,Second Class,CUST-026,Customer 37,Consumer,India,Jaipur,Telangana,763760,North,PROD-010,Furniture,Laptops,Table,26677,2,0.15,5054
478,CA-2019-100478,19-06-2019,24-06-2019,First Class,CUST-046,Customer 30,Home Office,India,Chennai,Maharashtra,298483,West,PROD-085,Office Supplies,Phones,Chair,10366,4,0.14,2939
479,CA-2019-100479,10-05-2019,13-05-2019,Standard Class,CUST-022,Customer 13,Corporate,India,Delhi,Kerala,576411,West,PROD-026,Office Supplies,Laptops,Notebook,44764,2,0.05,3399
480,CA-2019-100480,28-12-2019,01-01-2020,First Class,CUST-007,Customer 46,Home Office,India,Chennai,Telangana,194127,South,PROD-089,Technology,Paper,Notebook,55737,1,0.19,3668
481,CA-2019-100481,13-09-2019,17-09-2019,Second Class,CUST-036,Customer 24,Home Office,India,Bangalore,Delhi,194253,West,PROD-064,Office Supplies,Laptops,Table,6152,5,0.06,468
482,CA-2019-100482,13-09-2019,18-09-2019,Standard Class,CUST-050,Customer 20,Consumer,India,Kochi,Delhi,936857,West,PROD-029,Office Supplies,Paper,Binder,58867,3,0.18,8751
483,CA-2019-100483,30-03-2019,04-04-2019,Second Class,CUST-027,Customer 39,Home Office,India,Ahmedabad,Gujarat,836344,South,PROD-069,Technology,Tables,Chair,44041,1,0.12,9197
484,CA-2019-100484,02-09-2019,04-09-2019,Standard Class,CUST-038,Customer 36,Consumer,India,Hyderabad,Gujarat,788228,North,PROD-097,Technology,Storage,Binder,47334,4,0.03,10307
485,CA-2019-100485,01-04-2019,02-04-2019,First Class,CUST-047,Customer 12,Home Office,India,Pune,Gujarat,147587,North,PROD-035,Technology,Paper,Binder,9710,2,0.18,1297
486,CA-2019-100486,11-09-2019,12-09-2019,Standard Class,CUST-049,Customer 25,Home Office,India,Hyderabad,Maharashtra,756836,South,PROD-079,Furniture,Chairs,Notebook,47248,4,0.11,7564
487,CA-2019-100487,19-08-2019,22-08-2019,Second Class,CUST-042,Customer 5,Corporate,India,Chennai,Gujarat,940684,South,PROD-026,Furniture,Laptops,Laptop,5201,4,0.19,839
488,CA-2019-100488,24-06-2019,26-06-2019,Second Class,CUST-022,Customer 48,Corporate,India,Delhi,Karnataka,441242,South,PROD-061,Office Supplies,Binders,Storage Box,6146,2,0.07,1717
489,CA-2019-100489,31-05-2019,04-06-2019,Second Class,CUST-015,Customer 44,Consumer,India,Kochi,Telangana,689807,North,PROD-078,Office Supplies,Phones,Storage Box,16582,2,0.11,4689
490,CA-2019-100490,05-03-2019,10-03-2019,First Class,CUST-024,Customer 43,Consumer,India,Kochi,Karnataka,682719,West,PROD-071,Office Supplies,Chairs,Smartphone,2774,3,0.03,806
491,CA-2019-100491,03-11-2019,08-11-2019,First Class,CUST-047,Customer 25,Corporate,India,Bangalore,Delhi,171650,West,PROD-027,Office Supplies,Accessories,Headphones,28328,5,0.19,6271
492,CA-2019-100492,24-07-2019,27-07-2019,First Class,CUST-033,Customer 48,Home Office,India,Pune,Telangana,658609,West,PROD-093,Office Supplies,Storage,Headphones,16259,2,0.07,3465
493,CA-2019-100493,15-09-2019,16-09-2019,Second Class,CUST-014,Customer 25,Home Office,India,Mumbai,Delhi,710452,South,PROD-039,Furniture,Laptops,Headphones,48716,4,0.13,7939
494,CA-2019-100494,06-10-2019,08-10-2019,Second Class,CUST-042,Customer 30,Home Office,India,Mumbai,Maharashtra,898821,West,PROD-065,Office Supplies,Storage,Chair,27743,3,0.12,3665
495,CA-2019-100495,12-01-2019,14-01-2019,Second Class,CUST-011,Customer 16,Corporate,India,Bangalore,Tamil Nadu,914728,North,PROD-087,Technology,Chairs,Table,12129,3,0.17,2681
496,CA-2019-100496,04-02-2019,08-02-2019,First Class,CUST-042,Customer 35,Corporate,India,Pune,Telangana,946497,North,PROD-004,Technology,Paper,Storage Box,5838,3,0.18,590
497,CA-2019-100497,18-11-2019,20-11-2019,Standard Class,CUST-036,Customer 26,Consumer,India,Ahmedabad,Delhi,227764,North,PROD-019,Office Supplies,Laptops,Chair,32377,4,0.05,8918
498,CA-2019-100498,23-01-2019,25-01-2019,First Class,CUST-004,Customer 16,Home Office,India,Hyderabad,Kerala,692240,South,PROD-063,Furniture,Accessories,Table,36746,5,0.13,4633
499,CA-2019-100499,09-03-2019,14-03-2019,First Class,CUST-015,Customer 46,Corporate,India,Pune,Tamil Nadu,645166,North,PROD-096,Technology,Paper,Chair,52420,2,0.06,10253
500,CA-2019-100500,25-05-2019,26-05-2019,First Class,CUST-026,Customer 9,Consumer,India,Hyderabad,Rajasthan,436754,South,PROD-075,Office Supplies,Storage,Table,23974,2,0.2,3831
501,CA-2019-100501,27-07-2019,28-07-2019,First Class,CUST-040,Customer 9,Consumer,India,Pune,Maharashtra,487008,South,PROD-083,Office Supplies,Laptops,Storage Box,51246,1,0.1,8625
502,CA-2019-100502,26-06-2019,01-07-2019,Second Class,CUST-040,Customer 36,Corporate,India,Chennai,Gujarat,896902,North,PROD-062,Office Supplies,Laptops,Laptop,17942,5,0.05,4907
503,CA-2019-100503,07-06-2019,12-06-2019,Standard Class,CUST-005,Customer 33,Consumer,India,Bangalore,Rajasthan,354854,South,PROD-036,Office Supplies,Laptops,Chair,1901,2,0.1,237
504,CA-2019-100504,22-04-2019,24-04-2019,Standard Class,CUST-030,Customer 24,Consumer,India,Kochi,Rajasthan,180663,North,PROD-089,Office Supplies,Tables,Table,57728,1,0.13,6516
505,CA-2019-100505,18-04-2019,22-04-2019,First Class,CUST-033,Customer 18,Consumer,India,Mumbai,Kerala,918214,South,PROD-089,Furniture,Phones,Headphones,25143,2,0.08,5112
506,CA-2019-100506,28-08-2019,02-09-2019,First Class,CUST-004,Customer 21,Home Office,India,Mumbai,Maharashtra,433377,South,PROD-099,Furniture,Paper,Laptop,16763,2,0.16,3203
507,CA-2019-100507,06-11-2019,09-11-2019,Second Class,CUST-039,Customer 17,Corporate,India,Mumbai,Telangana,211073,South,PROD-031,Furniture,Tables,Binder,23527,5,0.15,5974
508,CA-2019-100508,13-07-2019,18-07-2019,Second Class,CUST-016,Customer 33,Home Office,India,Delhi,Delhi,922827,West,PROD-031,Office Supplies,Tables,Notebook,49765,3,0.1,3746
509,CA-2019-100509,25-07-2019,30-07-2019,Second Class,CUST-040,Customer 1,Corporate,India,Bangalore,Karnataka,751032,West,PROD-045,Office Supplies,Tables,Chair,50589,5,0.15,9110
510,CA-2019-100510,22-12-2019,26-12-2019,First Class,CUST-029,Customer 46,Home Office,India,Pune,Rajasthan,407849,North,PROD-051,Office Supplies,Paper,Headphones,18671,2,0.12,4598
511,CA-2019-100511,23-12-2019,26-12-2019,First Class,CUST-008,Customer 16,Consumer,India,Chennai,Delhi,858909,South,PROD-052,Furniture,Storage,Notebook,31926,3,0.13,4168
512,CA-2019-100512,06-09-2019,08-09-2019,First Class,CUST-049,Customer 17,Consumer,India,Delhi,Delhi,262487,North,PROD-037,Office Supplies,Paper,Notebook,51943,1,0.06,8034
513,CA-2019-100513,20-04-2019,25-04-2019,First Class,CUST-015,Customer 40,Consumer,India,Hyderabad,Delhi,136179,South,PROD-010,Technology,Paper,Headphones,59348,5,0.05,3784
514,CA-2019-100514,06-03-2019,11-03-2019,First Class,CUST-038,Customer 2,Home Office,India,Ahmedabad,Telangana,784158,West,PROD-063,Furniture,Binders,Storage Box,57338,5,0.01,10998
515,CA-2019-100515,13-05-2019,15-05-2019,First Class,CUST-019,Customer 23,Corporate,India,Mumbai,Delhi,210561,North,PROD-095,Office Supplies,Tables,Storage Box,44383,2,0.02,8829
516,CA-2019-100516,01-01-2019,03-01-2019,Second Class,CUST-015,Customer 8,Corporate,India,Surat,Rajasthan,629478,South,PROD-029,Technology,Tables,Smartphone,19863,2,0.16,2871
517,CA-2019-100517,14-05-2019,19-05-2019,Standard Class,CUST-037,Customer 1,Corporate,India,Surat,Karnataka,235974,West,PROD-025,Office Supplies,Chairs,Storage Box,48062,5,0.11,7776
518,CA-2019-100518,23-07-2019,24-07-2019,Standard Class,CUST-017,Customer 4,Consumer,India,Surat,Telangana,142822,West,PROD-032,Technology,Binders,Smartphone,38719,4,0.19,2266
519,CA-2019-100519,29-12-2019,31-12-2019,First Class,CUST-050,Customer 17,Home Office,India,Mumbai,Telangana,480507,North,PROD-034,Furniture,Laptops,Notebook,10772,5,0.16,1219
520,CA-2019-100520,04-01-2019,07-01-2019,Standard Class,CUST-008,Customer 47,Consumer,India,Ahmedabad,Rajasthan,866653,North,PROD-028,Furniture,Binders,Table,44647,5,0.06,12396
521,CA-2019-100521,08-04-2019,12-04-2019,First Class,CUST-016,Customer 30,Corporate,India,Kochi,Rajasthan,654149,North,PROD-060,Furniture,Laptops,Laptop,6643,5,0.09,1252
522,CA-2019-100522,08-01-2019,12-01-2019,First Class,CUST-044,Customer 26,Consumer,India,Bangalore,Tamil Nadu,834138,West,PROD-089,Technology,Laptops,Storage Box,12916,5,0.1,3733
523,CA-2019-100523,05-10-2019,07-10-2019,Second Class,CUST-034,Customer 14,Consumer,India,Kochi,Maharashtra,329631,South,PROD-022,Office Supplies,Accessories,Notebook,28522,1,0.09,7273
524,CA-2019-100524,21-06-2019,24-06-2019,Second Class,CUST-038,Customer 2,Home Office,India,Chennai,Karnataka,332774,North,PROD-030,Office Supplies,Accessories,Notebook,3201,4,0.17,708
525,CA-2019-100525,15-10-2019,20-10-2019,First Class,CUST-012,Customer 25,Consumer,India,Delhi,Karnataka,528721,West,PROD-053,Furniture,Storage,Smartphone,31139,4,0.12,3370
526,CA-2019-100526,03-05-2019,08-05-2019,First Class,CUST-035,Customer 26,Corporate,India,Chennai,Gujarat,536781,South,PROD-041,Office Supplies,Chairs,Headphones,28403,5,0.01,6631
527,CA-2019-100527,07-11-2019,08-11-2019,Second Class,CUST-031,Customer 32,Consumer,India,Chennai,Maharashtra,990799,West,PROD-055,Office Supplies,Phones,Binder,25620,5,0.04,1892
528,CA-2019-100528,15-04-2019,18-04-2019,First Class,CUST-036,Customer 10,Corporate,India,Delhi,Karnataka,489749,North,PROD-042,Office Supplies,Laptops,Headphones,31736,4,0.12,7216
529,CA-2019-100529,31-07-2019,05-08-2019,Standard Class,CUST-002,Customer 18,Corporate,India,Chennai,Delhi,479476,North,PROD-027,Office Supplies,Binders,Smartphone,14159,3,0.02,1407
530,CA-2019-100530,30-08-2019,31-08-2019,Second Class,CUST-028,Customer 9,Consumer,India,Delhi,Maharashtra,661206,South,PROD-039,Furniture,Chairs,Notebook,22944,5,0.08,4649
531,CA-2019-100531,06-05-2019,09-05-2019,Second Class,CUST-004,Customer 26,Corporate,India,Pune,Kerala,791138,West,PROD-040,Furniture,Binders,Binder,49487,1,0.11,12621
532,CA-2019-100532,23-10-2019,28-10-2019,Second Class,CUST-031,Customer 19,Consumer,India,Jaipur,Gujarat,821248,West,PROD-015,Office Supplies,Accessories,Headphones,5526,1,0.04,1290
533,CA-2019-100533,24-02-2019,01-03-2019,First Class,CUST-044,Customer 31,Consumer,India,Pune,Maharashtra,569970,South,PROD-032,Office Supplies,Binders,Laptop,23664,1,0.03,4937
534,CA-2019-100534,15-07-2019,16-07-2019,First Class,CUST-005,Customer 3,Home Office,India,Pune,Tamil Nadu,785891,North,PROD-043,Technology,Paper,Notebook,30818,2,0.19,8529
535,CA-2019-100535,08-12-2019,09-12-2019,Second Class,CUST-028,Customer 48,Corporate,India,Kochi,Karnataka,503399,North,PROD-051,Furniture,Chairs,Storage Box,15550,2,0.15,2225
536,CA-2019-100536,24-11-2019,29-11-2019,Standard Class,CUST-040,Customer 14,Home Office,India,Chennai,Telangana,338518,North,PROD-093,Office Supplies,Binders,Laptop,43253,3,0.12,12632
537,CA-2019-100537,23-08-2019,28-08-2019,First Class,CUST-022,Customer 4,Consumer,India,Chennai,Gujarat,887031,North,PROD-080,Technology,Accessories,Laptop,44411,1,0.05,4681
538,CA-2019-100538,08-07-2019,10-07-2019,Standard Class,CUST-008,Customer 42,Consumer,India,Mumbai,Delhi,317928,West,PROD-014,Technology,Phones,Notebook,32793,2,0.04,3771
539,CA-2019-100539,26-05-2019,30-05-2019,Standard Class,CUST-038,Customer 44,Corporate,India,Kochi,Maharashtra,155063,North,PROD-034,Furniture,Binders,Binder,47946,3,0.1,5551
540,CA-2019-100540,15-05-2019,17-05-2019,Second Class,CUST-039,Customer 44,Consumer,India,Surat,Karnataka,720159,West,PROD-099,Office Supplies,Laptops,Storage Box,17595,3,0.12,968
541,CA-2019-100541,15-04-2019,16-04-2019,First Class,CUST-002,Customer 27,Home Office,India,Mumbai,Rajasthan,941787,West,PROD-049,Furniture,Laptops,Smartphone,11131,3,0.16,1380
542,CA-2019-100542,14-02-2019,19-02-2019,Standard Class,CUST-036,Customer 16,Consumer,India,Surat,Gujarat,263212,North,PROD-074,Office Supplies,Laptops,Headphones,4249,5,0.15,257
543,CA-2019-100543,09-06-2019,11-06-2019,Second Class,CUST-018,Customer 34,Consumer,India,Hyderabad,Maharashtra,945493,North,PROD-030,Office Supplies,Tables,Storage Box,3953,4,0.12,282
544,CA-2019-100544,16-09-2019,18-09-2019,Second Class,CUST-021,Customer 18,Consumer,India,Surat,Gujarat,736174,South,PROD-017,Technology,Binders,Smartphone,3833,5,0.17,721
545,CA-2019-100545,05-03-2019,08-03-2019,Second Class,CUST-028,Customer 37,Consumer,India,Chennai,Kerala,984637,South,PROD-043,Office Supplies,Paper,Notebook,53682,3,0.04,14679
546,CA-2019-100546,09-05-2019,13-05-2019,Second Class,CUST-031,Customer 49,Consumer,India,Chennai,Telangana,793284,West,PROD-077,Furniture,Chairs,Table,52911,4,0.11,15376
547,CA-2019-100547,20-02-2019,24-02-2019,Second Class,CUST-048,Customer 20,Home Office,India,Pune,Tamil Nadu,312380,North,PROD-015,Technology,Accessories,Notebook,49593,5,0.05,4017
548,CA-2019-100548,22-03-2019,27-03-2019,Second Class,CUST-014,Customer 4,Corporate,India,Pune,Karnataka,443860,North,PROD-016,Technology,Storage,Notebook,45923,5,0.17,8223
549,CA-2019-100549,22-03-2019,26-03-2019,First Class,CUST-044,Customer 28,Home Office,India,Pune,Tamil Nadu,787621,West,PROD-085,Furniture,Accessories,Storage Box,35380,5,0.12,5906
550,CA-2019-100550,19-10-2019,22-10-2019,Second Class,CUST-018,Customer 9,Consumer,India,Chennai,Delhi,936859,North,PROD-080,Technology,Tables,Storage Box,893,2,0.04,85
551,CA-2019-100551,25-10-2019,27-10-2019,First Class,CUST-029,Customer 48,Corporate,India,Ahmedabad,Kerala,824694,North,PROD-089,Office Supplies,Binders,Notebook,15892,1,0.04,2530
552,CA-2019-100552,02-03-2019,06-03-2019,First Class,CUST-049,Customer 34,Home Office,India,Ahmedabad,Gujarat,562788,West,PROD-088,Technology,Laptops,Table,31372,2,0.11,3598
553,CA-2019-100553,16-01-2019,17-01-2019,Second Class,CUST-008,Customer 11,Consumer,India,Ahmedabad,Karnataka,886891,South,PROD-077,Furniture,Binders,Headphones,56265,3,0.11,7934
554,CA-2019-100554,02-05-2019,03-05-2019,First Class,CUST-017,Customer 46,Corporate,India,Hyderabad,Maharashtra,477508,North,PROD-068,Furniture,Chairs,Headphones,49885,2,0.08,13613
555,CA-2019-100555,21-04-2019,24-04-2019,Second Class,CUST-023,Customer 50,Home Office,India,Surat,Delhi,223802,West,PROD-008,Furniture,Phones,Headphones,43454,2,0.07,11381
556,CA-2019-100556,10-08-2019,14-08-2019,Standard Class,CUST-004,Customer 22,Home Office,India,Kochi,Tamil Nadu,994762,North,PROD-075,Furniture,Chairs,Laptop,45471,4,0.15,3630
557,CA-2019-100557,28-01-2019,31-01-2019,First Class,CUST-004,Customer 32,Home Office,India,Kochi,Telangana,295261,South,PROD-076,Furniture,Laptops,Headphones,14435,2,0.13,1741
558,CA-2019-100558,16-01-2019,20-01-2019,First Class,CUST-016,Customer 22,Consumer,India,Jaipur,Maharashtra,625921,South,PROD-008,Furniture,Accessories,Table,5799,1,0.17,1568
559,CA-2019-100559,04-01-2019,07-01-2019,Standard Class,CUST-040,Customer 22,Home Office,India,Surat,Karnataka,547036,South,PROD-045,Technology,Chairs,Binder,8348,2,0.12,1672
560,CA-2019-100560,19-04-2019,21-04-2019,Standard Class,CUST-016,Customer 3,Corporate,India,Delhi,Telangana,614180,North,PROD-085,Technology,Binders,Binder,9591,4,0.01,2571
561,CA-2019-100561,17-09-2019,20-09-2019,Second Class,CUST-005,Customer 34,Consumer,India,Bangalore,Tamil Nadu,375005,North,PROD-024,Office Supplies,Tables,Laptop,48986,3,0.02,9773
562,CA-2019-100562,01-12-2019,02-12-2019,Standard Class,CUST-020,Customer 28,Home Office,India,Pune,Telangana,735080,North,PROD-084,Office Supplies,Storage,Notebook,49847,2,0.15,12463
563,CA-2019-100563,06-02-2019,08-02-2019,Second Class,CUST-007,Customer 43,Consumer,India,Bangalore,Maharashtra,647017,North,PROD-084,Office Supplies,Chairs,Table,28533,5,0.04,4505
